id,title,link,sources,date,coord
EONET_6883,"Beaver Creek Wildfire, Oneida, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6883,https://irwin.doi.gov/observer/,6/10/2024,"[-89.28561, 45.58691]"
EONET_6888,"FALSE ALARM Wildfire, Los Angeles, California",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6888,https://irwin.doi.gov/observer/,6/10/2024,"[-118.2059, 34.221009]"
EONET_6889,"Drake Wildfire, Maricopa, Arizona",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6889,https://irwin.doi.gov/observer/,6/10/2024,"[-111.946942, 33.256332]"
EONET_6894,"Peacock Wildfire, Mohave, Arizona",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6894,https://irwin.doi.gov/observer/,6/10/2024,"[-113.7994, 35.3187]"
EONET_6902,"CRAWFISH Wildfire, Fresno, California",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6902,https://irwin.doi.gov/observer/,6/10/2024,"[-119.376299, 36.719509]"
EONET_6903,"Butler Rd Slash Wildfire, Lane, Oregon",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6903,https://irwin.doi.gov/observer/,6/10/2024,"[-123.390735, 44.12105]"
EONET_6907,"RAILROAD Wildfire, Shasta, California",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6907,https://irwin.doi.gov/observer/,6/10/2024,"[-122.38896, 40.557538]"
EONET_6910,"TRAINING Wildfire, San Bernardino, California",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6910,https://irwin.doi.gov/observer/,6/10/2024,"[-115.768204, 35.41111]"
EONET_6912,"Christi Court Wildfire, Brevard, Florida",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6912,https://irwin.doi.gov/observer/,6/10/2024,"[-80.843833, 28.6035]"
EONET_6914,"BLUEBELL Wildfire, Valencia, New Mexico",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6914,https://irwin.doi.gov/observer/,6/10/2024,"[-106.7646, 34.74559]"
EONET_6925,"School 124 Wildfire, Mohave, Arizona",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6925,https://irwin.doi.gov/observer/,6/9/2024,"[-113.425844, 35.53435]"
EONET_6663,Wildfire in The Democratic Republic of Congo 1019820,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6663,https://www.gdacs.org/report.aspx?eventtype=WF&amp;eventid=1019820,6/9/2024,"[19.524549447533417, -6.321017773009712]"
EONET_6667,Wildfire in Australia 1019829,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6667,https://www.gdacs.org/report.aspx?eventtype=WF&amp;eventid=1019829,6/9/2024,"[145.97078668581128, -19.151149710433955]"
EONET_6668,Wildfire in Australia 1019830,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6668,https://www.gdacs.org/report.aspx?eventtype=WF&amp;eventid=1019830,6/9/2024,"[144.90579302774964, -16.609373940490848]"
EONET_6669,Wildfire in Angola 1019823,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6669,https://www.gdacs.org/report.aspx?eventtype=WF&amp;eventid=1019823,6/9/2024,"[21.72731383847351, -8.627310716730873]"
EONET_6670,Wildfire in The Democratic Republic of Congo 1019824,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6670,https://www.gdacs.org/report.aspx?eventtype=WF&amp;eventid=1019824,6/9/2024,"[27.01164841093055, -8.744141171555189]"
EONET_6680,"Wildfire in Paraguay, Brazil 1019838",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6680,https://www.gdacs.org/report.aspx?eventtype=WF&amp;eventid=1019838,6/9/2024,"[-57.83145858799635, -20.9432944839143]"
EONET_6694,Wildfire in Australia 1019852,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6694,https://www.gdacs.org/report.aspx?eventtype=WF&amp;eventid=1019852,6/9/2024,"[126.96293200047403, -14.447093138560433]"
EONET_6954,"0205 RV Wildfire, Crook, Oregon",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6954,https://irwin.doi.gov/observer/,6/9/2024,"[-120.129216, 43.996779]"
EONET_6961,"Springhill Wildfire, Leon, Florida",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6961,https://irwin.doi.gov/observer/,6/9/2024,"[-84.356583, 30.3757]"
EONET_6972,"Greasewood Wildfire, Pinal, Arizona",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6972,https://irwin.doi.gov/observer/,6/9/2024,"[-111.574735, 33.03132]"
EONET_6979,"Bills Hill Wildfire, Volusia, Florida",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6979,https://irwin.doi.gov/observer/,6/9/2024,"[-80.607713, 28.392218]"
EONET_6982,"Highway Wildfire, Maricopa, Arizona",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6982,https://irwin.doi.gov/observer/,6/9/2024,"[-111.952003, 33.259701]"
EONET_7006,"Tumbleweed Wildfire, Cochise, Arizona",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7006,https://irwin.doi.gov/observer/,6/8/2024,"[-109.749395, 31.543698]"
EONET_7009,"TEN MILE Wildfire, Benton, Washington",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7009,https://irwin.doi.gov/observer/,6/8/2024,"[-119.450893, 46.361331]"
EONET_7025,"Owl Wildfire, Yukon-Koyukuk, Alaska",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7025,https://irwin.doi.gov/observer/,6/8/2024,"[-142.17, 66.15]"
EONET_6674,Wildfire in Russian Federation 1019832,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6674,https://www.gdacs.org/report.aspx?eventtype=WF&amp;eventid=1019832,6/8/2024,"[136.05409473202397, 62.79173199039873]"
EONET_8144,Wildfire in Australia 1019860,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8144,https://www.gdacs.org/report.aspx?eventtype=WF&amp;eventid=1019860,6/8/2024,"[143.418907645641, -17.218158897120496]"
EONET_7034,"McDonald Wildfire, Fairbanks North Star, Alaska",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7034,https://irwin.doi.gov/observer/,6/8/2024,"[-147.21692, 64.40688]"
EONET_7035,"PIONEER Wildfire, Chelan, Washington",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7035,https://irwin.doi.gov/observer/,6/8/2024,"[-120.546799, 48.199206]"
EONET_7041,"GRIZZLY Wildfire, Nevada, California",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7041,https://irwin.doi.gov/observer/,6/8/2024,"[-120.88991, 39.402733]"
EONET_7042,"Top Wildfire, Gila, Arizona",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7042,https://irwin.doi.gov/observer/,6/8/2024,"[-110.589, 33.3708]"
EONET_7044,"Lutheran Wildfire, Gila, Arizona",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7044,https://irwin.doi.gov/observer/,6/8/2024,"[-110.45, 33.3071]"
EONET_7050,"Bear Wildfire, Gila, Arizona",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7050,https://irwin.doi.gov/observer/,6/8/2024,"[-110.522289, 33.934414]"
EONET_7051,"BULLARDS Wildfire, Yuba, California",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7051,https://irwin.doi.gov/observer/,6/8/2024,"[-121.073112, 39.464824]"
EONET_7060,"Vekol Wildfire, Maricopa, Arizona",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7060,https://irwin.doi.gov/observer/,6/8/2024,"[-112.257004, 32.840302]"
EONET_7072,"Owl Head Wildfire, Pinal, Arizona",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7072,https://irwin.doi.gov/observer/,6/8/2024,"[-111.128, 32.576]"
EONET_7084,"SPRINGS Wildfire, Siskiyou, California",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7084,https://irwin.doi.gov/observer/,6/7/2024,"[-122.520453, 41.474683]"
EONET_7092,"Cienega Creek Wildfire, Apache, Arizona",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7092,https://irwin.doi.gov/observer/,6/7/2024,"[-109.296455, 33.800217]"
EONET_7103,"Mesa Creek Wildfire, Mesa, Colorado",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7103,https://irwin.doi.gov/observer/,6/7/2024,"[-108.143062, 39.15743]"
EONET_7106,"Antone Wildfire, Catron, New Mexico",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7106,https://irwin.doi.gov/observer/,6/7/2024,"[-108.357917, 34.031095]"
EONET_7111,"Stevens Wildfire, Yukon-Koyukuk, Alaska",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7111,https://irwin.doi.gov/observer/,6/7/2024,"[-150.934167, 65.308]"
EONET_7115,"DRY CANYON Wildfire, Socorro, New Mexico",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7115,https://irwin.doi.gov/observer/,6/7/2024,"[-107.431325, 33.887073]"
EONET_7116,"DOG Wildfire, Nevada, California",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7116,https://irwin.doi.gov/observer/,6/7/2024,"[-120.144499, 39.41666]"
EONET_6654,Wildfire in Russian Federation 1019811,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6654,https://www.gdacs.org/report.aspx?eventtype=WF&amp;eventid=1019811,6/7/2024,"[136.20582288974563, 62.90873107616096]"
EONET_6671,Wildfire in The Democratic Republic of Congo 1019825,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6671,https://www.gdacs.org/report.aspx?eventtype=WF&amp;eventid=1019825,6/7/2024,"[18.22438570474103, -6.834666712799098]"
EONET_6675,Wildfire in The Democratic Republic of Congo 1019833,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6675,https://www.gdacs.org/report.aspx?eventtype=WF&amp;eventid=1019833,6/7/2024,"[22.804279480971644, -7.614658790039379]"
EONET_7120,"GARLOCK Wildfire, Fresno, California",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7120,https://irwin.doi.gov/observer/,6/7/2024,"[-119.514348, 36.991558]"
EONET_7134,"RAINING Wildfire, Santa Fe, New Mexico",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7134,https://irwin.doi.gov/observer/,6/7/2024,"[-106.284159, 35.121103]"
EONET_7139,"RIVER VIEW Wildfire, Yakima, Washington",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7139,https://irwin.doi.gov/observer/,6/7/2024,"[-120.512776, 46.633627]"
EONET_7148,"DELKENA Wildfire, Pend Oreille, Washington",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7148,https://irwin.doi.gov/observer/,6/7/2024,"[-117.315694, 48.389221]"
EONET_7152,"Strock Wildfire, Converse, Wyoming",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7152,https://irwin.doi.gov/observer/,6/7/2024,"[-105.504598, 42.781435]"
EONET_7162,"Mosquito Mayhem Wildfire, Douglas, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7162,https://irwin.doi.gov/observer/,6/7/2024,"[-92.204, 46.57187]"
EONET_7163,"Mosquito Mayhem Wildfire, Douglas, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7163,https://irwin.doi.gov/observer/,6/7/2024,"[-92.204, 46.57187]"
EONET_7164,"Gobbler Peak Wildfire, Apache, Arizona",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7164,https://irwin.doi.gov/observer/,6/7/2024,"[-109.251867, 33.926267]"
EONET_7178,"King Wildfire, Osage, Oklahoma",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7178,https://irwin.doi.gov/observer/,6/7/2024,"[-96.669167, 36.561111]"
EONET_7181,"MM 155 Wildfire, Sweetwater, Wyoming",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7181,https://irwin.doi.gov/observer/,6/7/2024,"[-108.350258, 41.631699]"
EONET_7187,"Say-HI Wildfire, Washburn, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7187,https://irwin.doi.gov/observer/,6/7/2024,"[-91.78794, 45.97121]"
EONET_7195,"TEMPLIN Wildfire, Los Angeles, California",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7195,https://irwin.doi.gov/observer/,6/7/2024,"[-118.6884, 34.57014]"
EONET_7204,"VEG/JK/89A Wildfire, San Bernardino, California",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7204,https://irwin.doi.gov/observer/,6/6/2024,"[-117.631393, 34.593929]"
EONET_7216,"155 Wildfire, Kern, California",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7216,https://irwin.doi.gov/observer/,6/6/2024,"[-118.544794, 35.754241]"
EONET_7226,"ASSIST/STODDARD Wildfire, San Bernardino, California",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7226,https://irwin.doi.gov/observer/,6/6/2024,"[-117.289856, 34.554691]"
EONET_6642,Wildfire in Australia 1019803,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6642,https://www.gdacs.org/report.aspx?eventtype=WF&amp;eventid=1019803,6/6/2024,"[134.10774812831934, -12.083547147354954]"
EONET_7230,"Combination 2 Wildfire, Granite, Montana",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7230,https://irwin.doi.gov/observer/,6/6/2024,"[-113.447, 46.4214]"
EONET_7235,"Fossil Wildfire, Yukon-Koyukuk, Alaska",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7235,https://irwin.doi.gov/observer/,6/6/2024,"[-147.461867, 65.476417]"
EONET_7239,"US 2 mm611 Wildfire, Roosevelt, Montana",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7239,https://irwin.doi.gov/observer/,6/6/2024,"[-105.221493, 48.11298]"
EONET_7240,"Dry Forks Wildfire, Roosevelt, Montana",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7240,https://irwin.doi.gov/observer/,6/6/2024,"[-105.606705, 48.104646]"
EONET_7242,"US 2 mm610 Wildfire, Roosevelt, Montana",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7242,https://irwin.doi.gov/observer/,6/6/2024,"[-105.240582, 48.115867]"
EONET_7243,"ST HELENA HWY S RUTHERFORD Wildfire, Napa, California",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7243,https://irwin.doi.gov/observer/,6/6/2024,"[-122.151912, 38.449172]"
EONET_7244,"A Street West Wildfire, Roosevelt, Montana",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7244,https://irwin.doi.gov/observer/,6/6/2024,"[-105.199018, 48.107816]"
EONET_7245,"US 2 mm609 Wildfire, Roosevelt, Montana",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7245,https://irwin.doi.gov/observer/,6/6/2024,"[-105.242624, 48.116269]"
EONET_7246,"Poplar Rapid Wildfire, Roosevelt, Montana",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7246,https://irwin.doi.gov/observer/,6/6/2024,"[-105.19932, 48.11563]"
EONET_7248,"Dirt Wildfire, Roosevelt, Montana",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7248,https://irwin.doi.gov/observer/,6/6/2024,"[-105.636519, 48.081875]"
EONET_7249,"VEG/BO/82A Wildfire, San Bernardino, California",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7249,https://irwin.doi.gov/observer/,6/6/2024,"[-117.171494, 34.57534]"
EONET_7255,"Little Kobuk Wildfire, Northwest Arctic, Alaska",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7255,https://irwin.doi.gov/observer/,6/6/2024,"[-158.3, 67.023]"
EONET_7260,"BRAVO FIRE Wildfire, Coconino, Arizona",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7260,https://irwin.doi.gov/observer/,6/6/2024,"[-111.823145, 35.192143]"
EONET_7261,"I-5 MM 51 NB Wildfire, Jackson, Oregon",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7261,https://irwin.doi.gov/observer/,6/6/2024,"[-123.2018333, 42.42333333]"
EONET_7264,"MARKET Wildfire, Spokane, Washington",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7264,https://irwin.doi.gov/observer/,6/6/2024,"[-117.3563, 47.764888]"
EONET_7272,"Dutchy Way 403 Wildfire, Josephine, Oregon",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7272,https://irwin.doi.gov/observer/,6/6/2024,"[-123.519343, 42.4256503]"
EONET_7275,"Old Hwy 99 MM1 Wildfire, Josephine, Oregon",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7275,https://irwin.doi.gov/observer/,6/6/2024,"[-123.3718333, 42.5715]"
EONET_7277,"Scattering Springs Wildfire, Teton, Montana",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7277,https://irwin.doi.gov/observer/,6/6/2024,"[-112.828367, 47.61855]"
EONET_7278,"Sanitary Landfill Wildfire, Roosevelt, Montana",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7278,https://irwin.doi.gov/observer/,6/6/2024,"[-105.660833, 48.095278]"
EONET_7279,"Sunflower Lane 180 Wildfire, Josephine, Oregon",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7279,https://irwin.doi.gov/observer/,6/6/2024,"[-123.3584315, 42.4878218]"
EONET_7280,"Easy Lane Wildfire, Lane, Oregon",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7280,https://irwin.doi.gov/observer/,6/6/2024,"[-122.9235, 44.07816667]"
EONET_7293,"WARREN Wildfire, Calaveras, California",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7293,https://irwin.doi.gov/observer/,6/5/2024,"[-120.922042, 38.102942]"
EONET_7313,"training Wildfire, Del Norte, California",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7313,https://irwin.doi.gov/observer/,6/5/2024,"[-123.818001, 41.883499]"
EONET_7315,"GIRD 3 Wildfire, San Diego, California",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7315,https://irwin.doi.gov/observer/,6/5/2024,"[-117.195115, 33.315333]"
EONET_6643,Wildfire in Australia 1019804,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6643,https://www.gdacs.org/report.aspx?eventtype=WF&amp;eventid=1019804,6/5/2024,"[133.73476387483976, -13.848150833672523]"
EONET_6644,Wildfire in Australia 1019805,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6644,https://www.gdacs.org/report.aspx?eventtype=WF&amp;eventid=1019805,6/5/2024,"[134.12150373926113, -11.96769577790554]"
EONET_6655,Wildfire in Australia 1019812,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6655,https://www.gdacs.org/report.aspx?eventtype=WF&amp;eventid=1019812,6/5/2024,"[150.26053553971445, -22.49859268775955]"
EONET_8145,Wildfire in Australia 1019861,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8145,https://www.gdacs.org/report.aspx?eventtype=WF&amp;eventid=1019861,6/5/2024,"[133.38388871959586, -13.788948021841678]"
EONET_7333,"OVERPASS Wildfire, Malheur, Oregon",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7333,https://irwin.doi.gov/observer/,6/5/2024,"[-117.144729, 44.197902]"
EONET_7335,"CHERRY 2 Wildfire, Los Angeles, California",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7335,https://irwin.doi.gov/observer/,6/5/2024,"[-118.793017, 34.761333]"
EONET_7347,"Duggan Rd 13515 Wildfire, Jackson, Oregon",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7347,https://irwin.doi.gov/observer/,6/5/2024,"[-122.9516, 42.51338333]"
EONET_7356,"Sourdough Wildfire, La Paz, Arizona",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7356,https://irwin.doi.gov/observer/,6/5/2024,"[-114.507751, 33.66055]"
EONET_7359,"Johns Coffee Wildfire, Douglas, Oregon",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7359,https://irwin.doi.gov/observer/,6/5/2024,"[-123.0326167, 42.9962]"
EONET_7362,"Lozier Creek Wildfire, Josephine, Oregon",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7362,https://irwin.doi.gov/observer/,6/5/2024,"[-123.475833, 42.558]"
EONET_7363,"County X Wildfire, Burnett, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7363,https://irwin.doi.gov/observer/,6/5/2024,"[-92.2693, 45.86374]"
EONET_7366,"HOLKOMA Wildfire, Fresno, California",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7366,https://irwin.doi.gov/observer/,6/5/2024,"[-119.325112, 36.9679]"
EONET_7377,"Saddle Wildfire, Maricopa, Arizona",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7377,https://irwin.doi.gov/observer/,6/4/2024,"[-113.022867, 33.471529]"
EONET_7390,"Labumba Wildfire, Graham, Arizona",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7390,https://irwin.doi.gov/observer/,6/4/2024,"[-110.457244, 33.297982]"
EONET_6645,Wildfire in Brazil 1019799,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6645,https://www.gdacs.org/report.aspx?eventtype=WF&amp;eventid=1019799,6/4/2024,"[-57.37297620876067, -18.814369531110685]"
EONET_6664,Wildfire in Australia 1019821,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6664,https://www.gdacs.org/report.aspx?eventtype=WF&amp;eventid=1019821,6/4/2024,"[143.61116708616163, -16.06831138557582]"
EONET_6676,Wildfire in Brazil 1019834,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6676,https://www.gdacs.org/report.aspx?eventtype=WF&amp;eventid=1019834,6/4/2024,"[-57.84113994357956, -19.892361764432856]"
EONET_7411,"LAURENTIAN Wildfire, Nevada, California",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7411,https://irwin.doi.gov/observer/,6/4/2024,"[-120.89552, 39.309948]"
EONET_7412,"Thunderstorm Wildfire, Iron, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7412,https://irwin.doi.gov/observer/,6/4/2024,"[-90.1063, 46.18035]"
EONET_7415,"ASSIST/BDC/SMOKETREE Wildfire, San Bernardino, California",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7415,https://irwin.doi.gov/observer/,6/4/2024,"[-117.379791, 34.440926]"
EONET_7421,"Livingston Rd 4075 Wildfire, Jackson, Oregon",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7421,https://irwin.doi.gov/observer/,6/4/2024,"[-122.9785, 42.32833333]"
EONET_7432,"FALSE ALARM Wildfire, Los Angeles, California",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7432,https://irwin.doi.gov/observer/,6/4/2024,"[-118.671, 34.5785]"
EONET_7437,"Halstead Wildfire, Tulare, California",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7437,https://irwin.doi.gov/observer/,6/4/2024,"[-118.7865, 36.615667]"
EONET_7440,"KENNEDY Wildfire, Tulare, California",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7440,https://irwin.doi.gov/observer/,6/4/2024,"[-118.8125, 36.032778]"
EONET_7448,"HELLMAN AV / RIVER RD Wildfire, Riverside, California",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7448,https://irwin.doi.gov/observer/,6/4/2024,"[-117.617327, 33.924221]"
EONET_7461,"ASSIST/RRU/62A Wildfire, Riverside, California",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7461,https://irwin.doi.gov/observer/,6/3/2024,"[-114.6737, 33.7365]"
EONET_7470,"Bellmont Wildfire, Coconino, Arizona",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7470,https://irwin.doi.gov/observer/,6/3/2024,"[-111.833233, 35.2482]"
EONET_6641,"Wildfire in Brazil, Bolivia 1019798",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6641,https://www.gdacs.org/report.aspx?eventtype=WF&amp;eventid=1019798,6/3/2024,"[-57.75358205652401, -18.898720010358094]"
EONET_6646,Wildfire in Australia 1019806,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6646,https://www.gdacs.org/report.aspx?eventtype=WF&amp;eventid=1019806,6/3/2024,"[144.6657452766051, -16.90141406977167]"
EONET_6647,Wildfire in Australia 1019800,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6647,https://www.gdacs.org/report.aspx?eventtype=WF&amp;eventid=1019800,6/3/2024,"[136.27170574062526, -16.555345257617798]"
EONET_6648,Wildfire in Russian Federation 1019807,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6648,https://www.gdacs.org/report.aspx?eventtype=WF&amp;eventid=1019807,6/3/2024,"[127.44798146132302, 53.676452208880654]"
EONET_6656,Wildfire in Russian Federation 1019815,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6656,https://www.gdacs.org/report.aspx?eventtype=WF&amp;eventid=1019815,6/3/2024,"[120.95407164417949, 55.2918153966244]"
EONET_6657,Wildfire in Australia 1019813,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6657,https://www.gdacs.org/report.aspx?eventtype=WF&amp;eventid=1019813,6/3/2024,"[144.70858120285877, -17.218098619466126]"
EONET_6658,Wildfire in Brazil 1019814,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6658,https://www.gdacs.org/report.aspx?eventtype=WF&amp;eventid=1019814,6/3/2024,"[-57.52092101592915, -18.49604907313514]"
EONET_7491,"PALISADES ORCHARD Wildfire, Douglas, Washington",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7491,https://irwin.doi.gov/observer/,6/3/2024,"[-120.037399, 47.313376]"
EONET_7493,"ASSIST/BDC/83A Wildfire, San Bernardino, California",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7493,https://irwin.doi.gov/observer/,6/3/2024,"[-117.016208, 34.480625]"
EONET_7496,"Schultz Wildfire, Washburn, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7496,https://irwin.doi.gov/observer/,6/3/2024,"[-91.554, 45.83429]"
EONET_7499,"Murphy Wildfire, Sawyer, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7499,https://irwin.doi.gov/observer/,6/3/2024,"[-91.2528, 46.10346]"
EONET_7503,"La Clocha 2 Wildfire, Brewster, Texas",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7503,https://irwin.doi.gov/observer/,6/3/2024,"[-103.013203, 29.145136]"
EONET_7507,"Second Pond Wildfire, Rosebud, Montana",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7507,https://irwin.doi.gov/observer/,6/3/2024,"[-106.521083, 45.615]"
EONET_7511,"Bonfire Wildfire, Yellowstone, Montana",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7511,https://irwin.doi.gov/observer/,6/3/2024,"[-108.645233, 46.030067]"
EONET_7525,"ASSIST/KRN/WEST Wildfire, Kern, California",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7525,https://irwin.doi.gov/observer/,6/3/2024,"[-118.254, 34.91]"
EONET_7537,"Adams Wildfire, Maricopa, Arizona",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7537,https://irwin.doi.gov/observer/,6/2/2024,"[-111.562, 33.6734]"
